120,,ヒトデマン,ヒトデマン,30,45,55,85,70,55,水,水,ほしのすな,ほしのかけら,はっこう,しぜんかいふく,106,225,5,255,9,9,20,5,70,1,たいあたり,1,かたくなる,6,みずでっぽう,10,こうそくスピン,15,じこさいせい,19,ほごしょく,24,スピードスター,28,バブルこうせん,33,ちいさくなる,37,ジャイロボール,42,ひかりのかべ,46,パワージェム,51,コスモパワー,55,ハイドロポンプ,－,－,－,－,－,－,－,－,－,－,－,－,,,道具　みずのいし,スターミー,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,1,0,0,PMDP_120,,,●,,,●,●,,,●,,,●,●,,●,●,●,,,●,,,●,●,,●,,●,,,●,●,,,,,,,,,●,●,●,,,,,,,,,,,●,,,●,,,,,,,,,●,,,●,,,●,●,,,●,,,,,●,●,,,,●,,,●,●,,,,●,,,,●,,0,,●,茶
121,,スターミー,スターミー,60,75,85,115,100,85,水,エスパ－,ほしのすな,ほしのかけら,はっこう,しぜんかいふく,207,60,5,255,9,9,20,5,70,1,みずでっぽう,1,こうそくスピン,1,じこさいせい,1,スピードスター,28,あやしいひかり,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,2,0,0,PMDP_121,,,●,,,●,●,,,●,,,●,●,●,●,●,●,,,●,,,●,●,,●,,●,,,●,●,,,,,,,,,●,●,●,,,,●,,,,,,,●,,,●,,,,,,,,,●,●,,●,,●,●,●,,,●,,,,,●,●,,●,●,●,,,●,●,●,,,●,,,,●,,0,,,紫
122,95,バリヤード,バリヤード,40,45,65,90,100,120,エスパ－,エスパ－,－,ヒメリのみ,ぼうおん,フィルター,136,45,0,127,8,8,25,5,70,1,マジカルリーフ,1,パワースワップ,1,ガードスワップ,1,バリアー,1,ねんりき,4,まねっこ,8,ヨガのポーズ,11,アンコール,15,おうふくビンタ,18,ものまね,22,ひかりのかべ,22,リフレクター,25,サイケこうせん,29,みがわり,32,リサイクル,36,トリック,39,サイコキネシス,43,なりきり,46,バトンタッチ,50,しんぴのまもり,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,0,2,PMDP_122,●,,,●,,●,,,,●,●,●,,,●,●,●,●,,●,●,●,,●,●,,●,,●,●,●,●,●,●,,,,,,●,●,●,●,●,●,●,,●,●,,,●,●,,,●,●,●,,●,,,,,,●,●,●,,●,,,●,,,,●,●,,,,●,●,,●,●,●,,,●,,●,,,,,,,,,0,,,桃
123,195,ストライク,ストライク,70,110,80,105,55,80,虫,飛行,－,－,むしのしらせ,テクニシャン,187,45,0,127,3,3,25,5,70,1,しんくうは,1,でんこうせっか,1,にらみつける,5,きあいだめ,9,おいうち,13,みねうち,17,こうそくいどう,21,つばさでうつ,25,れんぞくぎり,29,きりさく,33,かまいたち,37,かげぶんしん,41,シザークロス,45,つじぎり,49,ダブルアタック,53,エアスラッシュ,57,つるぎのまい,－,－,－,－,－,－,,,通信　メタルコート,ハッサム,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,1,0,0,0,0,PMDP_123,,,,,,●,,,,●,●,,,,●,,●,●,,,●,,,,,,●,,,,●,●,,,,,,,,●,,●,●,●,●,●,●,,,,●,,,●,,,,●,,,,●,,,,,,●,,,,,,,●,,,●,,,●,●,●,,,,●,,●,●,,,●,,,,●,●,,,0,,,緑
124,,ルージュラ,ルージュラ,65,50,35,95,115,95,氷,エスパ－,ナナシのみ,ナナシのみ,どんかん,よちむ,137,45,0,254,8,8,25,5,70,1,はたく,1,したでなめる,1,あくまのキッス,1,こなゆき,5,したでなめる,8,あくまのキッス,11,こなゆき,15,おうふくビンタ,18,れいとうパンチ,21,くろいまなざし,25,うそなき,28,めざましビンタ,33,ゆきなだれ,39,のしかかり,44,しぼりとる,49,ほろびのうた,55,ふぶき,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,2,0,PMDP_124,●,,●,●,,●,●,,,●,,●,●,●,●,●,●,●,,,●,,,,,,●,,●,●,●,●,●,,,,,,,,●,●,●,●,●,●,,●,,,,●,●,,,●,,●,,●,,,,,,●,●,●,,●,,●,,,,,●,●,,,,●,●,,●,●,●,,,●,,●,,,,,,,,,0,,,赤
125,198,エレブー,エレブー,65,83,57,105,95,85,電気,電気,エレキブースター,－,せいでんき,－,156,45,0,63,8,8,25,5,70,1,でんこうせっか,1,にらみつける,1,でんきショック,7,でんきショック,10,けたぐり,16,スピードスター,19,でんげきは,25,ひかりのかべ,28,かみなりパンチ,37,ほうでん,43,１０まんボルト,52,いやなおと,58,かみなり,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,通信　エレキブースター,エレキブル,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,2,0,0,PMDP_125,●,,,,,●,,,,●,,,,,●,●,●,●,,,●,,●,●,●,,●,,●,,●,●,,●,,,,,,,,●,●,●,●,●,,,,,,●,,,,●,●,●,,,,,,,,,,●,,●,,,●,,,,,●,,,,●,●,,,,●,,,●,,,,,,●,,●,,●,0,,●,黄
126,201,ブーバー,ブーバー,65,95,57,93,100,85,炎,炎,－,マグマブースター,ほのおのからだ,－,167,45,0,63,8,8,25,5,70,1,スモッグ,1,にらみつける,1,ひのこ,7,ひのこ,10,えんまく,16,だましうち,19,ほのおのうず,25,あやしいひかり,28,ほのおのパンチ,36,ふんえん,41,かえんほうしゃ,49,にほんばれ,54,だいもんじ,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,通信　マグマブースター,ブーバーン,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,2,0,PMDP_126,●,,,,,●,,,,●,●,,,,●,,●,,,,●,,●,,,,●,,●,,●,●,,,●,,,●,,,,●,●,●,●,●,,,,●,,●,,,,●,,●,,,●,,,,,,,●,,,,,,,,,,●,,,,●,●,,,,●,,,●,,,,,,●,,●,,●,0,,,赤
127,,カイロス,カイロス,65,125,100,85,55,70,虫,虫,－,－,かいりきバサミ,かたやぶり,200,45,5,127,3,3,25,5,70,1,はさむ,1,きあいだめ,4,しめつける,8,ちきゅうなげ,13,かたくなる,18,リベンジ,21,かわらわり,25,あてみなげ,30,シザークロス,35,あばれる,38,つるぎのまい,42,じごくぐるま,47,ハサミギロチン,52,ばかぢから,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,2,0,0,0,0,PMDP_127,●,,,,,●,,●,,●,●,,,,●,,●,●,,,●,,,,,●,●,●,,,●,●,,,,,,,●,,,●,●,●,●,●,,,,,,●,,●,,●,,●,,,,,,,,,,●,,,●,,,,●,●,,●,,●,●,●,●,,,,●,,,●,,,●,,,●,,●,,●,0,,,茶
128,,ケンタロス,ケンタロス,75,100,95,110,40,70,ノーマル,ノーマル,－,－,いかく,いかりのつぼ,211,45,5,0,5,5,20,5,70,1,たいあたり,3,しっぽをふる,5,いかり,8,つのでつく,11,こわいかお,15,おいうち,19,ねむる,24,しっぺがえし,29,しねんのずつき,35,とっしん,41,いばる,48,あばれる,55,ギガインパクト,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,1,0,1,0,0,PMDP_128,,,●,,,●,,,,●,●,,●,●,●,,●,●,,,●,●,●,●,●,●,●,,,,,●,,●,●,,●,●,●,,,●,●,●,●,,,,,,,,,,,,,●,,,,,,,,●,,●,,,●,,,,,,,●,,●,,●,●,,,,●,,,●,,,,,●,●,,●,,●,0,,,茶
129,23,コイキング,コイキング,20,10,55,80,15,20,水,水,－,－,すいすい,－,20,255,5,127,12,14,5,5,70,1,はねる,15,たいあたり,30,じたばた,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,20,レベルアップ,ギャラドス,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,1,0,0,PMDP_129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,赤
130,24,ギャラドス,ギャラドス,95,125,79,81,60,100,水,飛行,－,－,いかく,－,214,45,5,127,12,14,5,5,70,1,あばれる,20,かみつく,23,りゅうのいかり,26,にらみつける,29,たつまき,32,こおりのキバ,35,アクアテール,38,あまごい,41,ハイドロポンプ,44,りゅうのまい,47,はかいこうせん,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,2,0,0,0,0,PMDP_130,,,●,,●,●,●,,,●,,●,●,●,●,,●,●,,,●,,,●,●,●,●,,,,,●,,,●,,●,●,,,●,●,●,●,●,,,,,,,,,,●,,,●,●,,,,,,,●,,●,,,●,●,●,,,,,●,●,,,●,●,,,,●,,,●,,,,,●,●,,●,●,,60,,,青
131,,ラプラス,ラプラス,130,85,80,60,85,95,水,氷,－,－,ちょすい,シェルアーマー,219,45,5,127,1,2,40,5,70,1,うたう,1,なきごえ,1,みずでっぽう,4,しろいきり,7,あやしいひかり,10,こおりのつぶて,14,みずのはどう,18,のしかかり,22,あまごい,27,ほろびのうた,32,れいとうビーム,37,しおみず,43,しんぴのまもり,49,ハイドロポンプ,55,ぜったいれいど,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,2,0,0,0,0,0,PMDP_131,,,●,,●,●,●,,,●,,,●,●,●,,●,●,,●,●,,●,●,●,,●,,●,,,●,,●,,,,,,,,●,●,●,●,,,,,,,,,,●,,,●,●,,,,,,,,,●,,,,●,,,,,,●,,,,●,●,,●,,●,,,●,,,,,●,●,,●,●,,0,,,青
132,,メタモン,メタモン,48,48,48,48,48,48,ノーマル,ノーマル,スピードパウダー,メタルパウダー,じゅうなん,－,61,35,0,255,13,13,20,5,70,1,へんしん,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,1,0,0,0,0,0,PMDP_132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,紫
133,163,イーブイ,イーブイ,55,55,50,55,45,65,ノーマル,ノーマル,－,－,にげあし,てきおうりょく,92,45,0,31,5,5,35,5,70,1,たいあたり,1,しっぽをふる,1,てだすけ,8,すなかけ,15,なきごえ,22,でんこうせっか,29,かみつく,36,バトンタッチ,43,とっしん,50,とっておき,57,きりふだ,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,場所　苔生した岩,リーフィ,場所　凍結した岩,アイシア,道具　かみなりのいし,サンダース,道具　みずのいし,シャワーズ,道具　ほのおのいし,ブースター,なつき度　高い　朝昼,エーフィ,なつき度　高い　夜,ブラッキー,0,0,0,0,0,1,PMDP_133,,,,,,●,,,,●,●,,,,,,●,●,,,●,,●,,,,●,●,,●,,●,,,,,,,,,,●,●,●,●,,,,,,,,,,,,,●,,,,,,,,,,,,,,,,,,,,●,,,,●,●,,,,●,,,●,,,,,,,,,,,0,,,茶
134,164,シャワーズ,シャワーズ,130,65,60,65,110,95,水,水,－,－,ちょすい,ちょすい,196,45,0,31,5,5,35,5,70,1,たいあたり,1,しっぽをふる,1,てだすけ,8,すなかけ,15,みずでっぽう,22,でんこうせっか,29,かみつく,36,オーロラビーム,43,アクアリング,50,とっておき,57,くろいきり,64,とける,71,ハイドロポンプ,78,だくりゅう,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,2,0,0,0,0,0,PMDP_134,,,●,,●,●,●,,,●,●,,●,●,●,,●,●,,,●,,●,,,,●,●,,●,,●,,,,,,,,,,●,●,●,●,,,,,,,,,,●,,,●,,,,,,,,,,●,,,,,,,,,,●,,,,●,●,,,,●,,,●,,,,,●,●,,●,●,,0,,,青
135,165,サンダース,サンダース,65,65,60,130,110,95,電気,電気,－,－,ちくでん,ちくでん,197,45,0,31,5,5,35,5,70,1,たいあたり,1,しっぽをふる,1,てだすけ,8,すなかけ,15,でんきショック,22,でんこうせっか,29,にどげり,36,ミサイルばり,43,かみなりのキバ,50,とっておき,57,でんじは,64,こうそくいどう,71,かみなり,78,ほうでん,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,2,0,0,PMDP_135,,,,,●,●,,,,●,●,,,,●,●,●,●,,,●,,●,●,●,,●,●,,●,,●,,●,,,,,,,,●,●,●,●,,,,,,,,,,,,●,●,,,,,,,,,,●,,●,,,●,,,,,●,,,,●,●,,,,●,,,●,,,,,,●,,●,,,0,,,黄
136,166,ブースター,ブースター,65,130,60,65,95,110,炎,炎,－,－,もらいび,もらいび,198,45,0,31,5,5,35,5,70,1,たいあたり,1,しっぽをふる,1,てだすけ,8,すなかけ,15,ひのこ,22,でんこうせっか,29,かみつく,36,ほのおのうず,43,ほのおのキバ,50,とっておき,57,スモッグ,64,こわいかお,71,だいもんじ,78,ふんえん,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,2,0,0,0,0,PMDP_136,,,,,●,●,,,,●,●,,,,●,,●,●,,,●,,●,,,,●,●,,●,,●,,,●,,,●,,,,●,●,●,●,,,,,●,,,,,,,,●,,,●,,,,,,,●,,,,,,,,,,●,,,,●,●,,,,●,,,●,,,,,,●,,●,,,0,,,赤
137,192,ポリゴン,ポリゴン,65,60,70,40,85,75,ノーマル,ノーマル,－,－,トレース,ダウンロード,130,45,0,255,10,10,20,5,70,1,テクスチャー２,1,たいあたり,1,テクスチャー,1,かくばる,7,サイケこうせん,12,こうそくいどう,18,じこさいせい,23,でんじふゆう,29,シグナルビーム,34,リサイクル,40,ほうでん,45,ロックオン,51,トライアタック,56,マジックコート,62,でんじほう,－,－,－,－,－,－,－,－,－,－,,,通信　アップグレード,ポリゴン２,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,1,0,PMDP_137,,,,,,●,,,,●,●,,●,●,●,,●,●,,,●,●,●,●,●,,●,,●,●,,●,,●,,,,,,●,,●,●,●,,●,,,,,,,,,,,●,●,,,,,,,,,●,●,,●,,,●,,,,●,,,,,●,●,,●,,●,,,●,,●,,,,,,,,,0,,,桃
138,,オムナイト,オムナイト,35,40,100,35,90,55,岩,水,－,－,すいすい,シェルアーマー,99,45,0,31,2,9,30,5,70,1,からみつく,1,からにこもる,7,かみつく,10,みずでっぽう,16,ころがる,19,にらみつける,25,マッドショット,28,しおみず,34,まもる,37,げんしのちから,43,くすぐる,46,ロックブラスト,52,ハイドロポンプ,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,40,レベルアップ,オムスター,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,1,0,0,0,PMDP_138,,,●,,,●,●,,,●,,,●,●,,,●,●,,,●,,,,,,●,,,,,●,,,,,●,,●,,,●,●,●,●,●,,,,,,,,,●,,,●,,,,,,,,,,,●,,,,,●,,●,,●,,●,,●,●,,,,●,,,●,,,,,●,,,●,●,,0,,,青
139,,オムスター,オムスター,70,60,125,55,115,70,岩,水,－,－,すいすい,シェルアーマー,199,45,0,31,2,9,30,5,70,1,からみつく,1,からにこもる,1,かみつく,7,かみつく,10,みずでっぽう,16,ころがる,19,にらみつける,25,マッドショット,28,しおみず,34,まもる,37,げんしのちから,40,とげキャノン,48,くすぐる,56,ロックブラスト,67,ハイドロポンプ,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,2,0,0,0,PMDP_139,,,●,,,●,●,,,●,,,●,●,●,,●,●,,,●,,,,,,●,,,,,●,,,,,●,,●,,,●,●,●,●,●,,,,,,,,,●,,,●,,,,,,,,,,●,●,,●,,,●,,●,,●,,●,,●,●,,,,●,,,●,,,,,●,,,●,●,●,0,,,青
140,,カブト,カブト,30,80,90,55,55,45,岩,水,－,－,すいすい,カブトアーマー,99,45,0,31,2,9,30,5,70,1,ひっかく,1,かたくなる,6,すいとる,11,にらみつける,16,マッドショット,21,すなかけ,26,こらえる,31,アクアジェット,36,メガドレイン,41,きんぞくおん,46,げんしのちから,51,しぼりとる,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,40,レベルアップ,カブトプス,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,1,0,0,0,PMDP_140,,,●,,,●,●,,,●,,,●,●,,,●,●,●,,●,,,,,,●,●,,,,●,,,,,●,,●,,,●,●,●,●,●,,,,,,,,,●,,,●,,,,,,,,,,,●,,,,,,,●,,●,,●,,●,●,,,,●,,,●,,,,,●,,,●,●,,0,,,茶
141,,カブトプス,カブトプス,60,115,105,80,65,70,岩,水,－,－,すいすい,カブトアーマー,199,45,0,31,2,9,30,5,70,1,ひっかく,1,かたくなる,1,すいとる,6,すいとる,11,にらみつける,16,マッドショット,21,すなかけ,26,こらえる,31,アクアジェット,36,メガドレイン,40,きりさく,45,きんぞくおん,54,げんしのちから,63,しぼりとる,72,つじぎり,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,2,0,0,0,0,PMDP_141,,,●,,,●,●,,,●,,,●,●,●,,●,●,●,,●,,,,,,●,●,,,●,●,,,,,●,,●,●,,●,●,●,●,●,,,,,,,,,●,,,●,,,,,,,,,,●,●,,●,,,,●,●,,●,,●,●,●,●,,,,●,,,●,,,●,,●,,,●,●,●,0,,,茶
142,,プテラ,プテラ,80,105,65,130,60,75,岩,飛行,－,－,いしあたま,プレッシャー,202,45,5,31,4,4,35,5,70,1,こおりのキバ,1,ほのおのキバ,1,かみなりのキバ,1,つばさでうつ,1,ちょうおんぱ,1,かみつく,1,こわいかお,9,ほえる,17,こうそくいどう,25,げんしのちから,33,かみくだく,41,とっしん,49,アイアンヘッド,57,はかいこうせん,65,いわなだれ,73,ギガインパクト,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,2,0,0,PMDP_142,,●,,,●,●,,,,●,●,●,,,●,,●,●,,,●,,●,,,●,●,,,,,●,,,●,,●,●,●,●,●,●,●,●,●,●,●,,,,●,,,,,,,●,●,,,,,,,●,,●,●,,●,,,,,●,,●,,●,,●,●,,,,●,,,●,,,,●,,●,●,●,,,0,,,紫
143,113,カビゴン,カビゴン,160,110,65,30,65,110,ノーマル,ノーマル,たべのこし,たべのこし,めんえき,あついしぼう,154,25,5,31,1,1,40,5,70,1,たいあたり,4,まるくなる,9,ドわすれ,12,したでなめる,17,はらだいこ,20,あくび,25,ねむる,28,いびき,28,ねごと,33,のしかかり,36,とおせんぼう,41,ころがる,44,かみくだく,49,ギガインパクト,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,2,0,0,0,0,0,PMDP_143,●,,●,,,●,,,,●,●,,●,●,●,,●,●,,,●,●,,●,●,●,●,,●,●,●,●,,●,●,,●,●,●,,,●,●,●,●,,,,,,,●,,,,●,,●,,,,,,,,,●,●,,,,,,,,,,●,,●,,●,●,,,,●,,,●,,,,,●,●,,●,,●,0,,,黒
144,,フリーザー,フリーザー,90,85,100,85,95,125,氷,飛行,－,－,プレッシャー,－,215,3,5,255,15,15,80,5,35,1,かぜおこし,1,こなゆき,8,しろいきり,15,こおりのつぶて,22,こころのめ,29,げんしのちから,36,こうそくいどう,43,れいとうビーム,50,リフレクター,57,はねやすめ,64,おいかぜ,71,ふぶき,78,ぜったいれいど,85,あられ,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,0,3,PMDP_144,,,●,,●,●,●,,,●,●,,●,●,●,,●,●,,,●,,,,,,●,,,,,●,●,,,,●,,,●,,●,●,●,,,●,,,,●,,,,,,,●,,,,,,,,,,●,,,,●,,,,,,,,,,●,●,,,,●,●,●,●,,,,●,,,●,●,,,0,,,青
145,,サンダー,サンダー,90,90,85,100,125,90,電気,飛行,－,－,プレッシャー,－,216,3,5,255,15,15,80,5,35,1,つつく,1,でんきショック,8,でんじは,15,みきり,22,ついばむ,29,げんしのちから,36,じゅうでん,43,こうそくいどう,50,ほうでん,57,はねやすめ,64,ひかりのかべ,71,ドリルくちばし,78,かみなり,85,あまごい,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,3,0,PMDP_145,,,,,●,●,,,,●,●,,,,●,●,●,●,,,●,,,●,●,,●,,,,,●,,●,,,●,,,●,,●,●,●,,,●,,,,●,,,,,,●,●,,,,,,,,,,●,,●,,,●,,,,,,,,,●,●,,,,●,●,●,●,,,,●,,,●,●,,,0,,,黄
146,,ファイヤー,ファイヤー,90,100,90,90,125,85,炎,飛行,－,－,プレッシャー,－,217,3,5,255,15,15,80,5,35,1,つばさでうつ,1,ひのこ,8,ほのおのうず,15,こうそくいどう,22,こらえる,29,げんしのちから,36,かえんほうしゃ,43,しんぴのまもり,50,エアスラッシュ,57,はねやすめ,64,ねっぷう,71,ソーラービーム,78,ゴッドバード,85,にほんばれ,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,3,0,PMDP_146,,,,,●,●,,,,●,●,,,,●,,●,●,,●,●,●,,,,,●,,,,,●,,,●,,●,●,,●,,●,●,●,,,●,,,●,●,,,,,,,●,,,●,,,,,,,●,,,,,,,,,,,,,,●,●,,,,●,●,●,●,,,,●,,,●,●,,,0,,,黄
147,,ミニリュウ,ミニリュウ,41,64,45,50,50,50,ドラゴン,ドラゴン,－,りゅうのウロコ,だっぴ,－,67,45,5,127,2,14,40,5,35,1,まきつく,1,にらみつける,5,でんじは,11,たつまき,15,りゅうのいかり,21,たたきつける,25,こうそくいどう,31,アクアテール,35,ドラゴンダイブ,41,しんぴのまもり,45,りゅうのまい,51,げきりん,55,はかいこうせん,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,30,レベルアップ,ハクリュー,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,1,0,0,0,0,PMDP_147,,,●,,,●,●,,,●,●,,●,●,●,,●,●,,●,●,,●,●,●,,●,,,,,●,,●,●,,,●,,,,●,●,●,●,,,,,,,,,,,,,●,●,,,,,,,,,,,,,,●,,,,,●,,,,●,●,,,,●,,,●,,,,,●,,,,●,,0,,,青
148,,ハクリュー,ハクリュー,61,84,65,70,70,70,ドラゴン,ドラゴン,－,りゅうのウロコ,だっぴ,－,144,45,5,127,2,14,40,5,35,1,まきつく,1,にらみつける,1,でんじは,1,たつまき,5,でんじは,11,たつまき,15,りゅうのいかり,21,たたきつける,25,こうそくいどう,33,アクアテール,39,ドラゴンダイブ,47,しんぴのまもり,53,りゅうのまい,61,げきりん,67,はかいこうせん,－,－,－,－,－,－,－,－,－,－,,55,レベルアップ,カイリュー,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,2,0,0,0,0,PMDP_148,,,●,,,●,●,,,●,●,,●,●,●,,●,●,,●,●,,●,●,●,,●,,,,,●,,●,●,,,●,,,,●,●,●,●,,,,,,,,,,,,,●,●,,,,,,,,,,,,,,●,,,,,●,,,,●,●,,,,●,,,●,,,,,●,,,,●,,0,,,青
149,,カイリュー,カイリュー,91,134,95,80,100,100,ドラゴン,飛行,－,りゅうのウロコ,せいしんりょく,－,218,45,5,127,2,14,40,5,35,1,ほのおのパンチ,1,かみなりパンチ,1,はねやすめ,1,まきつく,1,にらみつける,1,でんじは,1,たつまき,5,でんじは,11,たつまき,15,りゅうのいかり,21,たたきつける,25,こうそくいどう,33,アクアテール,39,ドラゴンダイブ,47,しんぴのまもり,53,りゅうのまい,55,つばさでうつ,64,げきりん,73,はかいこうせん,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,3,0,0,0,0,PMDP_149,●,●,●,,●,●,●,,,●,●,,●,●,●,,●,●,,●,●,,●,●,●,●,●,,,,●,●,,●,●,,●,●,●,●,,●,●,●,●,,●,,,,●,●,,,,●,,●,●,,,,,,,,,●,,,●,,●,,,,,●,,●,,●,●,,,,●,,,●,,,●,●,●,●,●,●,●,,0,,,茶
150,,ミュウツー,ミュウツー,106,110,90,130,154,90,エスパ－,エスパ－,－,－,プレッシャー,－,220,3,5,255,15,15,120,5,0,1,ねんりき,1,かなしばり,8,バリアー,15,スピードスター,22,みらいよち,29,じこあんじ,36,ミラクルアイ,43,しろいきり,50,サイコカッター,57,ドわすれ,64,パワースワップ,64,ガードスワップ,71,サイコキネシス,79,さきどり,86,じこさいせい,93,しんぴのまもり,100,はどうだん,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,3,0,PMDP_150,●,,●,●,,●,●,●,,●,●,●,●,●,●,●,●,●,,●,●,●,●,●,●,●,●,,●,●,●,●,●,●,●,,●,●,●,●,●,●,●,●,,,,●,●,,,●,●,,,●,●,●,,●,●,,●,,,,●,●,,●,●,●,●,,,,●,,,●,,●,●,●,●,●,●,,,●,,●,,,,●,,●,,●,0,,,紫
151,,ミュウ,ミュウ,100,100,100,100,100,100,エスパ－,エスパ－,ラムのみ,ラムのみ,シンクロ,－,64,45,3,255,15,15,120,5,100,1,はたく,1,へんしん,10,メガトンパンチ,20,ゆびをふる,30,サイコキネシス,40,バリアー,50,げんしのちから,60,ドわすれ,70,さきどり,80,バトンタッチ,90,わるだくみ,100,はどうだん,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,3,0,0,0,0,0,PMDP_151,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,●,0,,,桃
