えんまく	をつかった！	けむりや　スミなどを　ふきかけて	あいての　めいちゅうりつを　さげる。		煙や　墨などを　吹きかけて	相手の　命中率を　さげる。		ノーマル	シンプルエフェクト	なし		100	20	0				0						023　敵ポケモンの「命中率」を１段階下げる			[選択]　通常ポケ	めいちゅうりつ			-1						0			1	1	0	1							
あやしいひかり	！	あやしい　ひかりを　	あいてに　みせて　まどわせる。	あいてを　こんらん　させる。	怪しい　光を　	相手に　みせて　まどわせる。	相手を　混乱させる。	ゴースト	シンプルシック	なし		100	10	0			こんらん	0	ターン数型	2	5			049　敵を「こんらん」状態にする			[選択]　通常ポケ										0	0	0	1	1	0	1	0	0	0	0	0		
からにこもる	をつかった！	からに　もぐりこんで　みをまもり	じぶんの　ぼうぎょを　あげる。		殻に　潜りこんで　身を守り	自分の　防御を　あげる。		水	シンプルエフェクト	なし		101	40	0				0						011　使用したポケモンの「ぼうぎょ」を１段階上げる			自分のみ	ぼうぎょ			1						0			0	0	1	0							
まるくなる	をつかった！	からだを　まるめて　ちぢこまり	じぶんの　ぼうぎょを　あげる。		体を　まるめて　ちぢこまり	自分の　防御を　あげる。		ノーマル	シンプルエフェクト	なし		101	40	0				0						156　使用したポケモンの「ぼうぎょ」を１段階上げる＋「まるくなる」状態にする			自分のみ	ぼうぎょ			1						0			0	0	1	0							
バリアー	！	がんじょうな　かべを　つくって	じぶんの　ぼうぎょを　ぐーんと　あげる。		頑丈な　壁を　つくって	自分の　防御を　ぐーんと　あげる。		エスパー	シンプルエフェクト	なし		101	30	0				0						051　使用したポケモンの「ぼうぎょ」を２段階上げる			自分のみ	ぼうぎょ			2						0			0	0	1	0							
ひかりのかべ	！	５ターンの　あいだ　ふしぎな　かべで	あいてから　うける　とくしゅ　こうげきの	ダメージを　よわめる。	５ターンの　あいだ　不思議な　かべで	相手から　受ける　特殊攻撃の	ダメージを　弱める。	エスパー	サイドエフェクト	なし		101	30	0				0						035　５ターンの間、敵の特殊攻撃のダメージを半減させる、使用したポケモンが交代してもターン分は効果が受け継がれる			味方場										0			0	0	1	0							
くろいきり	！	くろいきりを　だして　せんとうに	でている　ポケモン　ぜんいんの	のうりょく　へんかを　もとに　もどす。	黒い霧を　だして　戦闘に	でている　ポケモン　全員の	能力変化を　もとに　もどす。	氷	フィールドエフェクト	なし		101	30	0				0						025　敵と自分のポケモンのステータス（攻撃などの段階数）を元に戻す			全体場										0			0	0	0	0							
リフレクター	！	５ターンの　あいだ　ふしぎな　かべで	あいてから　うける　ぶつり　こうげきの	ダメージを　よわめる。	５ターンの　あいだ　不思議な　かべで	相手から　受ける　物理攻撃の	ダメージを　弱める。	エスパー	サイドエフェクト	なし		101	20	0				0						065　５ターンの間、敵の物理攻撃のダメージを半減させる、使用したポケモンが交代してもターン分は効果が受け継がれる			味方場										0			0	0	1	0							
きあいだめ	！	ふかく　いきを　すい　きあいを　こめる。	じぶんの　こうげきが	きゅうしょに　あたりやすく　なる。	深く　息を　吸い　気合を　こめる。	自分の　攻撃が	急所に　当たりやすくなる。	ノーマル	その他	なし		101	30	0				0						047　クリティカルヒットが出やすくなる			自分のみ										0			0	0	1	0							
がまん	した！	２ターンの　あいだ　こうげきに　たえて	うけた　ダメージを　２ばいに　して	あいてに　かえす。	２ターンの　あいだ　攻撃に　たえて	受けた　ダメージを　２倍にして	相手に　返す。	ノーマル	シンプルダメージ	物理	1	101	10	1				0						026　技を使用した後の２ターン中（この間は操作不可能）に受けたダメージを倍にして返す			自分のみ										1	0	0	1	0	0	0	0	0	0	0	0		
ゆびをふる	こうげき！	ゆびをふり　じぶんの　のうを　しげきして	すべての　わざの　なかから	どれか　１つを　くりだす。	指をふり　自分の　脳を　刺激して	すべての　技の　なかから	どれか　１つを　くりだす。	ノーマル	その他	なし		101	10	0				0						083　全ての技の中からランダムで１つ技を出す			自分のみ										0			0	0	0	0							
オウムがえし	！	あいての　つかった　わざを　まねして	じぶんも　おなじ　わざを　つかう。		相手の　使った　技を　まねして	自分も　同じ技を　使う。		飛行	その他	なし		101	20	0				0						009　選択した相手が使った技と同じ技を出す。対象の選択が必要な技なら、その相手を対象とする。			[選択]　通常ポケ										0	0	0	0	0	0	0	0	0	0	0	0		
じばく	！	ばくはつを　おこして　まわりに	いるものを　すべて　こうげきする。	つかった　あとに　ひんしに　なる。	爆発を　おこして　周りに	いるものを　すべて　攻撃する。	使ったあとに　ひんしに　なる。	ノーマル	シンプルダメージ	物理	200	100	5	0				0						007　使用した後、戦闘不能になる。			自分以外の全ポケ										0			1	0	0	1							
タマゴばくだん	をつかった！	おおきな　タマゴを　ちから　いっぱい	あいてに　なげつけて　こうげきする。		大きな　タマゴを　力いっぱい	相手に　投げつけて　攻撃する。		ノーマル	シンプルダメージ	物理	100	75	10	0				0						000　普通攻撃			[選択]　通常ポケ										0			1	0	0	1							
したでなめる	こうげき！	ながい　したで	あいてを　なめまわして　こうげきする。	まひ　じょうたいに　することが　ある。	長い　舌で	相手を　なめまわして　攻撃する。	まひ状態に　することが　ある。	ゴースト	ダメージシック	物理	20	100	30	0			まひ	30	永続型					006　まひの追加効果			[選択]　通常ポケ										1			1	0	0	1							
スモッグ	をつかった！	よごれた　ガスを	あいてに　ふきつけて　こうげきする。	どく　じょうたいに　することが　ある。	汚れた　ガスを	相手に　吹きつけて　攻撃する。	毒状態に　することが　ある。	毒	ダメージシック	特殊	20	70	20	0			どく	40	永続型					002　毒の追加効果			[選択]　通常ポケ										0			1	0	0	1							
ヘドロこうげき	！	きたない　ヘドロを	あいてに　なげつけて　こうげきする。	どく　じょうたいに　することが　ある。	汚い　ヘドロを	相手に　投げつけて　攻撃する。	毒状態に　することが　ある。	毒	ダメージシック	特殊	65	100	20	0			どく	30	永続型					002　毒の追加効果			[選択]　通常ポケ										0			1	0	0	1							
ホネこんぼう	をつかった！	てに　もった　ホネで	あいてを　なぐりつけて　こうげきする。	あいてを　ひるませる　ことが　ある。	手に　持った　ホネで	相手を　なぐりつけて　攻撃する。	相手を　ひるませることが　ある。	地面	シンプルダメージ	物理	65	85	20	0				0					10	031　追加効果で相手がひるむ			[選択]　通常ポケ										0			1	0	0	1							
だいもんじ	！	だいのじの　ほのおで	あいてを　やきつくす。	やけど　じょうたいに　することが　ある。	大の字の　炎で	相手を　焼きつくす。	やけど状態に　することが　ある。	炎	ダメージシック	特殊	120	85	5	0			やけど	10	永続型					004　やけどの追加効果			[選択]　通常ポケ										0			1	0	0	1							
たきのぼり	！	すごい　いきおいで　あいてに　つっこみ	こうげきする。ながれおちる　たきも	およいで　のぼれる。	すごい　勢いで　相手に　つっこみ	攻撃する。流れ落ちる　滝も	泳いで　のぼれる。	水	シンプルダメージ	物理	80	100	15	0				0					20	031　追加効果で相手がひるむ			[選択]　通常ポケ										1			1	0	0	1							
からではさむ	こうげき！	とても　がんじょうな　ぶあつい　からに	４ー５ターンの　あいだ	あいてを　はさんで　こうげきする。	とても　頑丈な　ぶあつい　殻に	４ー５ターンの　あいだ	相手を　はさんで　攻撃する。	水	ダメージシック	物理	35	85	15	0			バインド	100	ターン数＆使用ポケモン依存型	5	6			042　４～５ターンの間ダメージを与える。その間、相手は逃げられない（バインド効果）バインド効果発生時「○○は　▽▽の　からに　はさまれた！」			[選択]　通常ポケ										1			1	0	0	1							
スピードスター	！	ほしがたの　ひかりを　はっしゃして	あいてを　こうげきする。	こうげきは　かならず　めいちゅう　する。	星型の　光を　発射して	相手を　攻撃する。	攻撃は　必ず　命中する。	ノーマル	シンプルダメージ	特殊	60	101	20	0				0						017　敵に必ず攻撃が当たる			相手全ポケ										0			1	0	0	1							
ロケットずつき	！	１ターンめに　あたまを　ひっこめて	ぼうぎょを　あげる。	２ターンめに　あいてを　こうげきする。	１ターン目に　頭を　ひっこめて	防御を　あげる。	２ターン目に　相手を　攻撃する。	ノーマル	シンプルダメージ	物理	100	100	15	0				100						145　１ターン溜めて２ターンめで攻撃する、１ターンめに使用したポケモンの「ぼうぎょ」が１段階上がる			[選択]　通常ポケ										1	1		1	0	0	1							
とげキャノン	！	するどい　ハリを	あいてに　はっしゃして　こうげきする。	２ー５かいの　あいだ　れんぞくで　だす。	鋭い　ハリを	相手に　発射して　攻撃する。	２ー５回の　あいだ　連続で　だす。	ノーマル	シンプルダメージ	物理	20	100	15	0	5	2		0						029　２?５回連続で攻撃する			[選択]　通常ポケ										0			1	0	0	1							
からみつく	こうげき！	しょくしゅや　ツタ　などを　からみつけて	こうげきする。あいての　すばやさを	さげることが　ある。	触手や　ツタなどを　からみつけて	攻撃する。相手の　素早さを	さげることが　ある。	ノーマル	ダメージエフェクト	物理	10	100	35	0										070　追加効果で相手の素早さを１ランク下げる			[選択]　通常ポケ	すばやさ			-1			10			1			1	0	0	1							
ドわすれ	した！	あたまを　からにして	いっしゅん　なにかを　わすれる　ことで	じぶんの　とくぼうを　ぐーんと　あげる。	頭を　からにして	一瞬　なにかを　忘れることで	自分の　特防を　ぐーんと　あげる。	エスパー	シンプルエフェクト	なし		101	20	0				0						054　使用したポケモンの「とくぼう」を２段階上げる			自分のみ	とくぼう			2						0			0	0	1	0							
スプーンまげ	！	スプーンを　まげて　ちゅういを　ひき	あいての　めいちゅうりつを　さげる。		スプーンを　まげて　注意を　ひき	相手の　命中率を　さげる。		エスパー	シンプルエフェクト	なし		80	15	0				0						023　敵ポケモンの「命中率」を１段階下げる			[選択]　通常ポケ	めいちゅうりつ			-1						0			1	1	0	1							
タマゴうみ	！	さいだい　ＨＰの　はんぶん	じぶんの　ＨＰを　かいふく　する。	なかまに　ＨＰを　わけることも　できる。	最大ＨＰの　半分	自分の　ＨＰを　回復する。	仲間に　ＨＰを　わけることも　できる。	ノーマル	シンプルリカバー	なし		101	10	0				0						032　ＨＰを最大値の半分の値だけ回復する		50	自分のみ										0			0	0	1	0						1	
とびひざげり	！	ジャンプからの　ひざげりで	あいてを　こうげきする。	はずすと　じぶんが　ダメージを　うける。	ジャンプからの　ひざげりで	相手を　攻撃する。	はずすと　自分が　ダメージを　受ける。	格闘	シンプルダメージ	物理	130	90	10	0				0						045　攻撃が外れるか、「まもる」やタイプ相性などでダメージを与えられなかった場合、自分のＨＰの2分の１のダメージを自分が受ける			[選択]　通常ポケ										1	0	0	1	0	0	1	0	0	1	0	0		
へびにらみ	！	おなかの　もようで　おびえさせて	あいてを　まひの　じょうたいに　する。		おなかの　模様で　おびえさせて	相手を　まひの　状態に　する。		ノーマル	シンプルシック	なし		90	30	0			まひ	0	永続型					067　敵を「マヒ」状態にする			[選択]　通常ポケ										0			1	1	0	1							
ゆめくい	！	ねている　あいての　ゆめを　たべて	こうげきする。　ダメージの　はんぶんの	ＨＰを　かいふく　する。	寝ている　相手の　夢を　食べて	攻撃する。ダメージの　半分の	ＨＰを　回復する。	エスパー	ダメージドレイン	特殊	100	100	15	0				0						008　敵が「ねむり」状態の時だけ効果のある技（「ねむり」状態でないと技は失敗する）、敵に与えたダメージの半分の数値だけＨＰが回復する	50		[選択]　通常ポケ										0	0	0	1	0	0	1	0	0	0	0	0	0	0
どくガス	こうげき！	どくガスを　あいての　かおに　ふきかけて	どくの　じょうたいに　する。		毒ガスを　相手の　顔に　吹きかけて	毒の　状態に　する。		毒	シンプルシック	なし		80	40	0			どく	0	永続型					066　敵を「どく」状態にする			相手全ポケ										0			1	1	0	1							
たまなげ	をした！	まるい　ものを	あいてに　なげつけて　こうげきする。	２ー５かいの　あいだ　れんぞくで　だす。	まるい　ものを	相手に　投げつけて　攻撃する。	２ー５回の　あいだ　連続で　だす。	ノーマル	シンプルダメージ	物理	15	85	20	0	5	2		0						029　２～５回連続で攻撃する			[選択]　通常ポケ										0			1	0	0	1							
きゅうけつ	！	ちを　すいとって　あいてを	こうげきする。　あたえた　ダメージの	はんぶんの　ＨＰを　かいふく　できる。	血を　吸い取って　相手を	攻撃する。与えた　ダメージの	半分の　ＨＰを　回復できる。	虫	ダメージドレイン	物理	20	100	15	0				0						003　敵に与えたダメージの半分の数値だけＨＰが回復する	50		[選択]　通常ポケ										1			1	0	0	1							
あくまのキッス	！	おそろしい　かおで　キスを　せまる。	あいてを　ねむり　じょうたいに　する。		恐ろしい　顔で　キスを　せまる。	相手を　眠り状態に　する。		ノーマル	シンプルシック	なし		75	10	0			ねむり	0	ターン数型	2	4			001　敵を「ねむり」状態にする			[選択]　通常ポケ										0			1	1	0	1							
ゴッドバード	！	２ターンめに　あいてを　こうげきする。	たまに　ひるませる。	きゅうしょにも　あたりやすい。	２ターン目に　相手を　攻撃する。	たまに　ひるませる。	急所にも　当たりやすい。	飛行	シンプルダメージ	物理	140	90	5	0				0				1	30	075　１ターン溜めて２ターンめで攻撃する。ひるむの追加効果。急所に当たりやすい。			[選択]　通常ポケ										0	1		1	0	0	1	0	0	0	0	1		
へんしん	をした！	あいての　ポケモンに　へんしん	することで　あいてと　まったく	おなじ　わざが　つかえる。	相手の　ポケモンに　変身することで	相手と　まったく	同じ　技が　使える。	ノーマル	その他	なし		101	10	0				0						057　対象の相手と同じ姿になる、技も敵と同じ技を使える（ＰＰは全て５）ワザ「スケッチ」を覚えている相手に対しては、失敗する。			[選択]　通常ポケ										0			0	0	0	0							0
あわ	こうげき！	むすうの　あわを　あいてに　ふきかけて	こうげきする。あいての　すばやさを	さげることが　ある。	無数の　泡を　相手に　吹きかけて	攻撃する。相手の　素早さを	さげることが　ある。	水	ダメージエフェクト	特殊	20	100	30	0				0						070　追加効果で相手の素早さを１ランク下げる			相手全ポケ	すばやさ			-1			10			0			1	0	0	1							
ピヨピヨパンチ	！	リズミカルに　パンチを　くりだして	あいてを　こうげきする。	こんらん　させることが　ある。	リズミカルに　パンチを　くりだして	相手を　攻撃する。	混乱させることが　ある。	ノーマル	ダメージシック	物理	70	100	10	0			こんらん	20	ターン数型	2	5			076　追加効果で相手を混乱させる			[選択]　通常ポケ										1			1	0	0	1	1	0	0	0	0		
キノコのほうし	！	さいみん　こうかの　ある	ほうしを　パラパラと　ふりまき	あいてを　ねむり　じょうたいに　する。	催眠効果の　ある	胞子を　パラパラと　ふりまき	相手を　眠り状態に　する。	草	シンプルシック	なし		100	15	0			ねむり	0	ターン数型	2	4			001　敵を「ねむり」状態にする			[選択]　通常ポケ										0			1	1	0	1							
フラッシュ	をつかった！	まぶしい　ひかりで　	あいての　めいちゅうりつを　さげる。	くらい　どうくつも　あかるく　てらせる。	まぶしい　光で　	相手の　命中率を　さげる。	暗い　どうくつも　明るく　照らせる。	ノーマル	シンプルエフェクト	なし		100	20	0				0						023　敵ポケモンの「命中率」を１段階下げる			[選択]　通常ポケ	めいちゅうりつ			-1						0			1	1	0	1							
サイコウェーブ	！	ふしぎな　ねんぱを	あいてに　はっしゃして　こうげきする。	つかう　たびに　ダメージが　かわる。	不思議な　念波を	相手に　発射して　攻撃する。	使うたびに　ダメージが　変わる。	エスパー	シンプルダメージ	特殊	1	80	15	0				0						088　使用したポケモンのレベル×０．５?１．５までの数値をランダムでダメージとして敵に与える			[選択]　通常ポケ										0			1	0	0	1							
はねる	をつかった！	こうげきも　せずに　ピョン　ピョンと	はねるだけで　なにも　おこらない　……。		攻撃もせずに　ピョン　ピョンと	跳ねるだけで　なにも　おこらない……。		ノーマル	その他	なし		101	40	0				0						085　効果なし			自分のみ										0	0	0	0	0	0	0	0	0	1		0		
とける	をつかった！	さいぼうの　へんかで　えきじょうに　なり	じぶんの　ぼうぎょを　ぐーんと　あげる。		細胞の　変化で　液状に　なり	自分の　防御を　ぐーんと　あげる。		毒	シンプルエフェクト	なし		101	40	0				0						051　使用したポケモンの「ぼうぎょ」を２段階上げる			自分のみ	ぼうぎょ			2						0			0	0	1	0							
クラブハンマー	！	おおきな　ハサミを	あいてに　たたきつけて　こうげきする。　	きゅうしょに　あたりやすい。	大きな　ハサミを	相手に　たたきつけて　攻撃する。　	急所に　当たりやすい。	水	シンプルダメージ	物理	90	90	10	0				0				1		043　クリティカルヒットが出やすい　			[選択]　通常ポケ										1			1	0	0	1							
だいばくはつ	！	おおきな　ばくはつで　まわりに	いるものを　すべて　こうげきする。	つかった　あとに　ひんしに　なる。	大きな　爆発で　周りに	いるものを　すべて　攻撃する。	使ったあとに　ひんしに　なる。	ノーマル	シンプルダメージ	物理	250	100	5	0				0						007　使用した後、戦闘不能になる。			自分以外の全ポケ										0			1	0	0	1							
みだれひっかき	！	ツメや　カマなどで	あいてを　ひっかいて　こうげきする。	２ー５かいの　あいだ　れんぞくで　だす。	ツメや　カマなどで	相手を　ひっかいて　攻撃する。	２ー５回の　あいだ　連続で　だす。	ノーマル	シンプルダメージ	物理	18	80	15	0	5	2		0						029　２～５回連続で攻撃する			[選択]　通常ポケ										1			1	0	0	1							
ホネブーメラン	をつかった！	てに　もった　ホネを　あいてに　なげつけ	いきと　かえりで　２かい　れんぞくで	ダメージを　あたえる。	手に　持った　ホネを　相手に　投げつけ	行きと　帰りの　２回連続で	ダメージを　与える。	地面	シンプルダメージ	物理	50	90	10	0	2	2		0						044　２回連続で攻撃する			[選択]　通常ポケ										0			1	0	0	1							
ねむる	をつかった！	２ターンの　あいだ　ねむり　つづける。	じぶんの　ＨＰと　じょうたいいじょうを	すべて　かいふく　する。	２ターンの　あいだ　眠り続ける。	自分の　ＨＰと　状態異常を	すべて　回復する。	エスパー	その他	なし		101	10	0				0						037　ねむる　ＨＰを全回復して、自分を２ターン眠らせる			自分のみ										0			0	0	1	0						1	
いわなだれ	！	おおきな　いわを	はげしく　ぶつけて　こうげきする。	あいてを　ひるませる　ことが　ある。	大きな　岩を	激しく　ぶつけて　攻撃する。	相手を　ひるませることが　ある。	岩	シンプルダメージ	物理	75	90	10	0									30	031　追加効果で相手がひるむ			相手全ポケ										0	0	0	1	0	0	1	0	0	0	0	0		
ひっさつまえば	！	するどい　まえばで	つよく　かみついて　こうげきする。	あいてを　ひるませる　ことが　ある。	鋭い　前歯で	強く　かみついて　攻撃する。	相手を　ひるませることが　ある。	ノーマル	シンプルダメージ	物理	80	90	15	0									10	031　追加効果で相手がひるむ			[選択]　通常ポケ										1			1	0	0	1							
かくばる	をつかった！	からだの　かどを　ふやして	カクカクに　なることで	じぶんの　こうげきを　あげる。	体の　かどを　増やして	カクカクに　なることで	自分の　攻撃を　あげる。	ノーマル	シンプルエフェクト	なし		101	30	0				0						010　使用したポケモンの「こうげき」を１段階上げる			自分のみ	こうげき			1						0			0	0	1	0							
テクスチャー	！	じぶんの　タイプを	おぼえている　わざの　なかの	どれか　１つと　おなじ　タイプに　する。	自分の　タイプを	おぼえている　技の　なかの	どれか　１つと　同じ　タイプに　する。	ノーマル	その他	なし		101	30	0				0						030　自分のもっている技のどれかのタイプに自分のタイプを変える			自分のみ										0			0	0	1	0							
トライアタック	！	３つの　こうせんで　こうげきする。	まひか　やけどか　こおりじょうたいの	どれかに　することが　ある。	３つの　光線で　攻撃する。	まひか　やけどか　こおり状態の	どれかに　することが　ある。	ノーマル	ダメージシック	特殊	80	100	10	0			特殊処理	20	永続型					036　２割の確率で敵を「マヒ」、「やけど」、「こおり」のどれかの状態にする			[選択]　通常ポケ										0			1	0	0	1							
いかりのまえば	！	するどい　まえばで	はげしく　かみついて　こうげきする。	あいての　ＨＰは　はんぶんに　なる。	鋭い　前歯で	激しく　かみついて　攻撃する。	相手の　ＨＰは　半分に　なる。	ノーマル	シンプルダメージ	物理	1	90	10	0				0						040　敵ポケモンのＨＰを半分にする			[選択]　通常ポケ										1			1	0	0	1							
きりさく	こうげき！	ツメや　カマ　などで	あいてを　きりさいて　こうげきする。	きゅうしょに　あたりやすい。	ツメや　カマなどで	相手を　切り裂いて　攻撃する。	急所に　当たりやすい。	ノーマル	シンプルダメージ	物理	70	100	20	0				0				1		043　クリティカルヒットが出やすい　			[選択]　通常ポケ										1			1	0	0	1							
みがわり	をつかった！	じぶんの　ＨＰを　すこし　けずって	ぶんしんを　だす。	ぶんしんは　じぶんの　みがわりに　なる。	自分の　ＨＰを　少し　削って	分身を　だす。	分身は　自分の　身代わりに　なる。	ノーマル	その他	なし		101	10	0				0						079　ＨＰの最大値の４分の１を使って自分の分身を作る（変身の変更を忘れずに）			自分のみ										0			0	0	1	0							
わるあがき	をした！	じぶんの　ＰＰが　なくなると	あがいて　あいてを　こうげきする。	じぶんも　すこし　ダメージを　うける。	自分の　ＰＰが　なくなると	あがいて　相手を　攻撃する。	自分も　少し　ダメージを　受ける。	ノーマル	シンプルダメージ	物理	50	101	1	0				0						254　攻撃後、自分の最大ＨＰの４分の１を自分が受ける		-25	[選択]　通常ポケ										1	0	0	1	0	0	0	0	0	0	0	0		
スケッチ	！	あいてが　つかった　わざを	じぶんの　ものに　する。	１かい　つかうと　スケッチは　きえる。	相手が　使った　技を	自分の　ものに　する。	１回　使うと　スケッチは　消える。	ノーマル	その他	なし		101	1	0				0						095　敵が最後に使用した技をコピーする（コピーした技のＰＰは基本値）、コピーした技は戦闘終了後も残りスケッチの技がなくなる			[選択]　通常ポケ										0			0	0	0	0							1
トリプルキック	！	３かい　れんぞくで　キックを　くりだして	こうげきする。わざが　あたる　たびに	いりょくは　あがる。	３回連続で　キックを　くりだして	攻撃する。技が　当たるたびに	威力は　あがる。	格闘	シンプルダメージ	物理	10	90	10	0	3	3		0						104　３回連続で敵を攻撃する、攻撃が命中する度にダメージは大きくなる（１０、２０、３０）、１度攻撃が外れると技はそこで止まる			[選択]　通常ポケ										1			1	0	0	1							
どろぼう	！	こうげきと　どうじに　どうぐを　ぬすむ。	じぶんが　どうぐを　もっている　ばあいは	ぬすめない。	攻撃と　同時に　道具を　盗む。	自分が　道具を　持っている　場合は	盗めない。	悪	シンプルダメージ	物理	40	100	10	0				0						105　相手が装備しているどうぐを盗む			[選択]　通常ポケ										1			1	0	0	1							
クモのす	こうげき！	ネバネバした　ほそい　いとを	グルグルと　からませて　あいてを	せんとうから　にげられなく　する。	ネバネバした　細い　糸を	グルグルと　からませて　相手を	戦闘から　逃げられなくする。	虫	その他	なし		101	10	0				0						106　敵を逃げられなくする。トレーナー戦ではいれかえができなくなる			[選択]　通常ポケ										0			1	1	0	1							
こころのめ	をつかった！	あいての　うごきを　こころで　かんじて	つぎの　こうげきが　かならず	あいてに　あたるように　する。	相手の　動きを　心で　感じて	次の　攻撃が　必ず	相手に　当たるように　する。	ノーマル	その他	なし		101	5	0				0						094　次のターンの攻撃を必ず命中させる			[選択]　通常ポケ										0			1	0	0	1							
あくむ	こうげき！	ねむり　じょうたいの　あいてに	あくむを　みせて　まいターン　すこしずつ	ＨＰを　へらしていく。	眠り状態の　相手に	悪夢を　みせて　毎ターン　少しずつ	ＨＰを　減らしていく。	ゴースト	シンプルシック	なし		100	15	0			あくむ	0	永続型					107　敵が「ねむり」状態の時だけ効果のある技（「ねむり」状態でないと技は失敗する）、敵ポケモンあくむ状態にする			[選択]　通常ポケ										0			1	0	0	1							
かえんぐるま	！	ほのおを　まとい	あいてに　とっしんして　こうげきする。	やけど　じょうたいに　することが　ある。	炎を　まとい	相手に　突進して　攻撃する。	やけど状態に　することが　ある。	炎	ダメージシック	物理	60	100	25	0			やけど	10	永続型					125　やけどの追加効果＋こおり状態がとける。自分がこおり状態でも技が出せる。			[選択]　通常ポケ										1			1	0	0	1	0	0	0	1	0		
いびき	をつかった！	じぶんが　ねている　ときに	ざつおんを　だして　こうげきする。　	あいてを　ひるませる　ことが　ある。	自分が　寝ているときに	雑音を　だして　攻撃する。　	相手を　ひるませることが　ある。	ノーマル	シンプルダメージ	特殊	40	100	15	0									30	092　自分が「ねむり」状態の時だけ効果のある技（「ねむり」状態でないと技は失敗する）、３割の確率で敵をひるませる（１ターン攻撃を封じる）			[選択]　通常ポケ										0	0	0	1	0	0	1	0	1	0	0	0		
のろい	こうげき！	つかう　ポケモンが	ゴーストタイプと　それいがい　とでは	こうかが　かわる。	使う　ポケモンが	ゴーストタイプと　それ以外　とでは	効果が　変わる。	ゴースト	その他	なし		101	10	0				0						109　通常は「すばやさ」が１段階下がり「こうげき」「ぼうぎょ」が１段階上がるのだが、ゴーストタイプのポケモンがこの技を使用すると、ＨＰを減らすかわりに、攻撃側のポケモンのＨＰを１／２減らします。			特殊										0	0	0	0	0	0	0	0	0	0	0	0		1
じたばた	した！	じたばた　あばれて　こうげきする。	じぶんの　ＨＰが　すくないほど	わざの　いりょくは　あがる。	じたばた　暴れて　攻撃する。	自分の　ＨＰが　少ないほど	技の　威力は　あがる。	ノーマル	シンプルダメージ	物理	1	100	15	0				0						099　残りのＨＰが少ない程、威力が上がる。			[選択]　通常ポケ										1			1	0	0	1							
テクスチャー２	！	あいてが　さいごに　つかった　わざに	ていこう　できる　ように	じぶんの　タイプを　へんか　させる。	相手が　最後に　使った技に	抵抗できる　ように	自分の　タイプを　変化させる。	ノーマル	その他	なし		101	30	0				0						093　自分のタイプを相手が直前に使った技の抵抗タイプにランダムに変える。該当する抵抗タイプが１種かつ自分と同じタイプなら、失敗する。（自分が鋼タイプ、相手ワザがドラゴンのケース）			[選択]　通常ポケ										0	0	0	0	0	0	0							1
エアロブラスト	！	くうきの　うずを	はっしゃして　こうげきする。	きゅうしょに　あたりやすい。	空気の　渦を	発射して　攻撃する。	急所に　当たりやすい。	飛行	シンプルダメージ	特殊	100	95	5	0				0				1		043　クリティカルヒットが出やすい　			[選択]　通常ポケ										0			1	0	0	1					1		
わたほうし	！	わたのような　フワフワの　ほうしを	まとわり　つかせて	あいての　すばやさを　がくっと　さげる。	綿のような　フワフワの　胞子を	まとわり　つかせて	相手の　素早さを　がくっと　さげる。	草	シンプルエフェクト	なし		100	40	0				0						060　敵ポケモンの「すばやさ」を２段階下げる			[選択]　通常ポケ	すばやさ			-2						0			1	1	0	1							
きしかいせい	！	ちからを　ふりしぼり　こうげきする。	じぶんの　ＨＰが　すくないほど	わざの　いりょくは　あがる。	力を　ふりしぼり　攻撃する。	自分の　ＨＰが　少ないほど	技の　威力は　あがる。	格闘	シンプルダメージ	物理	1	100	15	0				0						099　残りのＨＰが少ない程、威力が上がる。			[選択]　通常ポケ										1			1	0	0	1							
うらみ	！	あいてが　さいごに　つかった　わざに	うらみを　いだいて	そのわざの　ＰＰを　４だけ　へらす。	相手が　最後に　使った技に	恨みを　抱いて	その技の　ＰＰを　４だけ　減らす。	ゴースト	その他	なし		100	10	0				0						100　敵の最後に出した技のＰＰを４減らす			[選択]　通常ポケ										0			1	1	0	1							1
こなゆき	！	つめたい　こなゆきを	あいてに　ふきつけて　こうげきする。	こおり　じょうたいに　することが　ある。	冷たい　粉雪を	相手に　吹きつけて　攻撃する。	こおり状態に　することが　ある。	氷	ダメージシック	特殊	40	100	25	0			こおり	10	永続型					005　こおりの追加効果			相手全ポケ										0			1	0	0	1							
まもる	をつかった！	あいての　こうげきを	まったく　うけない。	れんぞくで　だすと　しっぱい　しやすい。	相手の　攻撃を	まったく　受けない。	連続で　だすと　失敗しやすい。	ノーマル	その他	なし		101	10	4				0						111　そのターンの敵の攻撃を防御する。連続で出すと成功率が下がっていく。成功率（100％、50％、25％、12.5％）			自分のみ										0			0	0	0	0							
マッハパンチ	！	めにも　とまらぬ　ものすごい　はやさで	パンチを　くりだす。	かならず　せんせい　こうげき　できる。	目にも　留まらぬ　ものすごい　速さで	パンチを　くりだす。	必ず　先制攻撃　できる。	格闘	シンプルダメージ	物理	40	100	30	1				0						103　必ず先制攻撃が出来る（敵と自分の両者がこの技を出した場合、素早い方が先になる）			[選択]　通常ポケ										1			1	0	0	1	1	0	0	0	0		
